Date,Prices,MA 7 Day,MA 21 Day,Upper Band,Lower Band,EMA 12 Day,EMA 26 Day,MACD,S&P Futures,EURUSD,EURJPY,USDJPY,EURUSD Fluctuations,Sentiments,Options ADV
2011-05-16,19.0,19.270833666666665,19.161943473684207,19.926690438941073,19.926690438941073,19.291229714946795,19.34265820311742,-0.051428488170625286,1325.5,1.4077959999999998,113.75700400000001,80.817001,0.6925539636985817,0.0,16215.0
2011-05-17,18.836538,19.193910499999998,19.161943473684207,19.926690438941073,19.926690438941073,19.212277959728848,19.283366312612916,-0.07108835288406823,1325.5,1.415809,114.349998,80.781998,0.6992065965884257,0.0,15849.0
2011-05-18,19.0,19.10737183333333,19.161943473684207,19.926690438941073,19.926690438941073,19.176133800841896,19.25154090343016,-0.07540710258826522,1338.5,1.4269,116.162003,81.420998,0.7110583664510717,0.0,33084.0
2011-05-19,19.192307999999997,19.086538499999993,19.161943473684207,19.926690438941073,19.926690438941073,19.178843256093504,19.245133354214435,-0.06629009812093045,1341.75,1.425517,116.407997,81.66100300000001,0.7107889642661628,0.0,21333.0
2011-05-20,18.865385,19.00320516666666,19.161943473684207,19.926690438941073,19.926690438941073,19.127041807795226,19.205408556805338,-0.07836674901011165,1327.75,1.431619,116.976997,81.71399699999999,0.7161564123678619,0.0,19388.0
2011-05-23,18.644232000000002,18.923077166666662,19.161943473684207,19.926690438941073,19.926690438941073,19.048153927562037,19.148444235608142,-0.10029030804610528,1315.25,1.410576,115.297997,81.739998,0.698483205095496,0.0,22116.0
2011-05-24,18.365385,18.817307999999997,19.161943473684207,19.926690438941073,19.926690438941073,18.937649074266222,19.071079363703486,-0.1334302894372641,1313.5,1.403666,115.02600100000001,81.957001,0.6935219022791115,0.0,14752.0
2011-05-25,18.480767999999998,18.758013,19.161943473684207,19.926690438941073,19.926690438941073,18.864290750038034,19.014164806500894,-0.14987405646285978,1316.5,1.4099,115.672997,82.047997,0.6991232961264515,0.0,18216.0
2011-05-26,18.673077,18.70352583333333,19.10981794736842,19.926690438941073,19.926690438941073,18.833793695581345,18.981997633820562,-0.14820393823921663,1326.5,1.40849,115.513,82.022003,0.6978467179998984,0.0,22457.0
2011-05-27,18.692307999999997,18.620192499999998,19.057186368421046,19.857710716155434,19.857710716155434,18.811354552552128,18.955219515265707,-0.14386496271357885,1330.0,1.413507,114.837997,81.269997,0.6991920573941912,0.0,12621.0
2011-05-31,18.884615,18.623397499999996,19.006579105263153,19.75898824221951,19.75898824221951,18.822918473491605,18.948810712796238,-0.12589223930463334,1344.0,1.4297360000000001,115.559998,80.831001,0.7111516716836725,0.0,19467.0
2011-06-01,18.394232000000002,18.58173083333333,18.948886842105257,19.656090094286355,19.656090094286355,18.755521348352715,18.89929804385857,-0.14377669550585281,1312.0,1.432234,115.790001,80.879997,0.7135345305271157,0.0,13338.0
2011-06-02,18.355767999999998,18.580128,18.907894894736835,19.623332090489825,19.623332090489825,18.692884211673547,18.85149862197341,-0.15861441029986167,1312.5,1.442793,117.511002,81.45300300000001,0.7245926005879709,0.0,7409.0
2011-06-03,18.096153,18.516025499999994,18.84767215789473,19.64350817151499,19.64350817151499,18.599647819464533,18.785980237132,-0.18633241766746877,1296.25,1.4344940000000002,116.030998,80.893997,0.7154277401669015,0.0,11158.0
2011-06-06,17.75,18.362179333333327,18.766194421052628,19.684609968910763,19.684609968910763,18.467212139648293,18.697243612086922,-0.23003147243862898,1285.0,1.448604,117.278999,80.970001,0.7276614262631397,0.0,17007.0
2011-06-07,17.769232000000002,18.208333333333325,18.67408915789473,19.666910449360746,19.666910449360746,18.358636969546346,18.618665005435197,-0.26002803588885115,1284.75,1.465502,117.543999,80.220001,0.7391103459862547,0.0,18905.0
2011-06-08,17.798077,18.02724366666666,18.59412963157894,19.592288082042476,19.592288082042476,18.271587228244034,18.549911199250044,-0.27832397100601014,1277.0,1.4583,116.83000200000001,80.120003,0.7326092401846538,0.0,11547.0
2011-06-09,17.865385,17.939102499999994,18.515182263157886,19.51415005509733,19.51415005509733,18.20859879494132,18.49310912964796,-0.28451033470663845,1287.5,1.468601,117.750999,80.16999799999999,0.7414853866307656,0.0,8155.0
2011-06-10,17.615385,17.815705333333327,18.435728842105256,19.44334718926994,19.44334718926994,18.116723234840457,18.420918405889896,-0.3041951710494395,1269.25,1.4601950000000001,116.667999,79.889999,0.7332965752613647,0.0,16844.0
2011-06-13,17.682692000000003,17.74679516666666,18.366396842105257,19.38310165906805,19.38310165906805,18.049570763692415,18.360693291346344,-0.31112252765392867,1271.5,1.451568,116.505997,80.290001,0.7276151370457387,0.0,13792.0
2011-06-14,17.884615,17.769230999999994,18.316295631578942,19.31620604815284,19.31620604815284,18.024071360869158,18.322143815663114,-0.2980724547939566,1290.0,1.43326,115.112999,80.339996,0.7122902919268577,0.0,20292.0
2011-06-15,17.682692000000003,17.75480766666666,18.246963631578943,19.259870897414725,19.259870897414725,17.971338690492804,18.270720265633123,-0.2993815751403197,1265.5,1.441691,115.58000200000001,80.17600300000001,0.7187505804147185,0.0,13153.0
2011-06-16,17.730767999999998,17.743589499999995,18.170040473684207,19.152822219934208,19.152822219934208,17.934201023006686,18.227572025072025,-0.2933710020653386,1269.0,1.445003,116.360001,80.540001,0.7229763407293343,0.0,27518.0
2011-06-17,17.778847,17.729166499999994,18.11285426315789,19.00024383288522,19.00024383288522,17.91023115847514,18.19192195836716,-0.28169079989202217,1279.400024,1.4181979999999998,114.739998,80.879997,0.7014987172521442,0.0,17384.0
2011-06-20,17.769232000000002,17.75480766666666,18.06680163157894,18.902154849343727,18.902154849343727,17.888485825502492,18.15851979472604,-0.2700339692235474,1273.75,1.41991,114.414001,80.577003,0.7018342735056504,0.0,20171.0
2011-06-21,18.086538,17.822115333333326,18.052125473684203,18.846611305655234,18.846611305655234,17.919018543343583,18.152859599437765,-0.2338410560941817,1288.0,1.42851,114.459999,80.07599599999999,0.7070438300354046,0.0,28883.0
2011-06-22,17.846153,17.815704999999994,18.01872468421052,18.806167611044142,18.806167611044142,17.907788806055787,18.12885159053577,-0.22106278447998307,1279.75,1.432542,114.925003,80.234001,0.7112316543764963,0.0,12423.0
2011-06-23,17.673077,17.814102499999994,17.966093105263152,18.74150526805606,18.74150526805606,17.871625743768913,18.093324328483064,-0.22169858471415083,1277.0,1.438166,115.33899699999999,80.221001,0.7159813222811822,0.0,17038.0
2011-06-24,17.278847,17.73878233333333,17.891700421052626,18.663555471281352,18.663555471281352,17.780314595229207,18.030081550422736,-0.24976695519352887,1264.0,1.431434,115.071999,80.383003,0.7108259120136622,0.0,12077.0
2011-06-27,17.576923,17.705128333333327,17.822874526315786,18.52100251202536,18.52100251202536,17.748990367968002,17.99501987865577,-0.24602951068776946,1276.25,1.427002,114.800003,80.440002,0.7072878046542577,0.0,12125.0
2011-06-28,17.730767999999998,17.69871766666666,17.787955368421052,18.301395569590635,18.301395569590635,17.746184409336266,17.9746414489093,-0.22845703957303343,1294.5,1.417133,114.025002,80.459999,0.6990269581327729,0.0,15500.0
2011-06-29,17.846153,17.658653499999993,17.76113352631579,18.19792176132401,18.19792176132401,17.761575876778753,17.964762812360053,-0.20318693558130008,1304.25,1.4316799999999998,115.727997,80.849998,0.7129008797579908,0.0,7838.0
2011-06-30,18.134615,17.706730499999992,17.76315784210526,18.14781822870612,18.14781822870612,17.819003399597776,17.97778505177129,-0.1587816521735128,1315.5,1.435791,116.396004,81.08000200000001,0.7172556403080437,0.0,11723.0
2011-07-01,18.461538,17.83814066666666,17.800607210526312,18.27318887222286,18.27318887222286,17.917908634106468,18.01477749841187,-0.09686886430540298,1334.75,1.44789,116.870003,80.709999,0.7260125090534709,0.0,21610.0
2011-07-05,18.307692000000003,18.009614833333327,17.828947210526316,18.35263433635961,18.35263433635961,17.977902897519076,18.037123053018032,-0.05922015549895576,1336.75,1.4496950000000002,116.849998,80.599998,0.7271304506773617,0.0,16719.0
2011-07-06,18.317307999999997,18.133012333333326,17.85627515789474,18.423050489599436,18.423050489599436,18.030139395039857,18.058450314068075,-0.02831091902821825,1335.75,1.4539959999999998,117.589996,80.879997,0.7318676583199714,0.0,7079.0
2011-07-07,18.557692000000003,18.270832999999993,17.89271236842106,18.539978919997985,18.539978919997985,18.111328068232318,18.096374314736632,0.014953753495685618,1351.75,1.455307,117.469002,80.733002,0.7324400994549698,0.0,22145.0
2011-07-08,18.259615,18.339743333333328,17.92661921052632,18.594247954656794,18.594247954656794,18.134147800457733,18.108751219427553,0.025396581030179277,1341.75,1.442814,116.940002,81.07,0.7231764230406106,0.0,14262.0
2011-07-11,17.913462,18.302884499999994,17.938765,18.591750004166723,18.591750004166723,18.10018813258171,18.093970201868146,0.006217930713564357,1318.5,1.433158,115.989998,80.938004,0.7144599526172907,0.0,10507.0
2011-07-12,17.673077,18.171474333333325,17.92763142105263,18.58138425054526,18.58138425054526,18.03446561674008,18.062165033900627,-0.027699417160548023,1310.75,1.436451,116.70099599999999,81.230003,0.718323511717486,0.0,16549.0
2011-07-13,17.798077,18.08653849999999,17.93370431578947,18.58973750791959,18.58973750791959,17.99809199747553,18.042238713809805,-0.04414671633427503,1312.25,1.420192,114.547997,80.650002,0.7023422558791226,0.0,9497.0
2011-07-14,17.817307999999997,18.003205166666657,17.938259052631576,18.58670930755227,18.58670930755227,17.97027510174364,18.025290319772168,-0.05501521802852949,1306.75,1.40406,112.751999,80.290001,0.6872582565810011,0.0,19525.0
2011-07-15,17.701923,17.86057699999999,17.934210421052633,18.58463195488817,18.58463195488817,17.928985172926957,18.000955821049722,-0.07197064812276466,1315.0,1.396902,110.797997,79.318001,0.6774147245997725,0.0,29112.0
2011-07-18,17.586538,17.74839749999999,17.924594947368423,18.589723382806916,18.589723382806916,17.876295604348094,17.969806196526946,-0.09351059217885194,1300.5,1.423427,112.32,78.91999799999999,0.6984166284034539,0.0,26069.0
2011-07-19,17.865385,17.740384666666657,17.912955315789475,18.574974552760224,18.574974552760224,17.87461690457647,17.96196595162334,-0.08734904704687096,1321.25,1.415729,112.089996,79.18,0.6928707986279172,0.0,18202.0
2011-07-20,18.067307999999997,17.80608983333332,17.924595052631577,18.585661033220795,18.585661033220795,17.90426385914907,17.969867365693382,-0.06560350654431346,1321.25,1.41231,111.730003,79.112999,0.6896958666871961,0.0,24034.0
2011-07-21,18.423077,17.91025649999999,17.964068736842105,18.660828702639954,18.660828702639954,17.984086210656173,18.00382966814716,-0.019743457490985605,1342.5,1.411194,111.540001,79.050003,0.6885265154768135,0.0,56997.0
2011-07-22,18.307692000000003,17.991987166666657,18.01821847368421,18.71975578641476,18.71975578641476,18.033874326683975,18.026580649227576,0.007293677456399195,1341.0,1.417294,112.139999,79.125999,0.6939845519723996,0.0,49944.0
2011-07-25,18.230767999999998,18.080127999999988,18.052631368421054,18.67861541467225,18.67861541467225,18.064167004725817,18.04185650025155,0.02231050447426597,1333.5,1.427002,112.385002,78.753998,0.7007734715093065,0.0,11065.0
2011-07-26,17.846153,18.123397166666653,18.058704263157896,18.654626237185553,18.654626237185553,18.03062512969848,18.02722616032143,0.003398969377048644,1326.25,1.4420030000000001,113.269997,78.584,0.7129679255578152,0.0,19662.0
2011-07-27,17.413462,18.048076666666653,18.03593105263158,18.681595110964743,18.681595110964743,17.935673940400704,17.981373919669572,-0.04569997926886771,1299.0,1.438849,112.75,78.379997,0.7094596237282609,0.0,31594.0
2011-07-28,17.413462,17.93910233333332,17.997975631578946,18.695953051462954,18.695953051462954,17.855331482875336,17.93897396410153,-0.08364248122619244,1296.75,1.4371530000000001,112.505997,78.300003,0.7077010838785529,0.0,14674.0
2011-07-29,17.221153,17.738781666666654,17.932692210526312,18.709949629567184,18.709949629567184,17.757763343902887,17.88541324099208,-0.12764989708919217,1288.5,1.45081,113.029999,77.914001,0.717815228969412,0.0,29318.0
2011-08-01,17.278847,17.567307499999988,17.878542473684206,18.67459287002285,18.67459287002285,17.684082488754594,17.840178369353882,-0.15609588059928825,1279.75,1.437298,112.027,77.93,0.7063193473878102,0.0,22515.0
2011-08-02,16.548077,17.286858999999986,17.785425052631574,18.760560964008363,18.760560964008363,17.509309568248163,17.74386777133002,-0.23455820308185693,1247.25,1.433199,111.441002,77.730003,0.7020181821352104,0.0,33308.0
2011-08-03,16.798077,17.112179666666652,17.692813736842098,18.736500177840277,18.736500177840277,17.39988766579883,17.673403145660323,-0.27351547986149427,1254.5,1.436369,110.903,77.212997,0.7028047490685169,0.0,22018.0
2011-08-04,15.836538000000001,16.849358999999986,17.565283368421046,18.841539779705464,18.841539779705464,17.159369529086717,17.536609180626076,-0.3772396515393588,1198.75,1.426208,110.497002,77.459999,0.6950454755727715,0.0,31059.0
2011-08-05,15.875,16.592948666666654,17.457995894736836,18.908451932517547,18.908451932517547,16.96177226804048,17.4129159266936,-0.4511436586531197,1197.75,1.417334,109.627998,77.334999,0.6870028256471594,0.0,58462.0
2011-08-08,14.836538000000001,16.19551283333332,17.30870436842105,19.162549330035,19.162549330035,16.63481042121442,17.22119610815746,-0.5863856869430393,1111.25,1.435297,110.601997,77.112,0.7016403310612783,0.0,36849.0
2011-08-09,15.346154,15.87339733333332,17.179655789473685,19.224284960861638,19.224284960861638,16.43655418717676,17.081713308949748,-0.6451591217729877,1171.75,1.406707,111.481003,79.290001,0.6857340568659981,0.0,31023.0
2011-08-10,14.509615,15.533653666666652,17.005566684210528,19.357128516962426,19.357128516962426,16.14010023316448,16.890437355060584,-0.7503371218961057,1123.5,1.429409,111.839996,78.253998,0.7009224903375407,0.0,38202.0
2011-08-11,15.076923,15.24679466666665,16.867408789473686,19.345712958181107,19.345712958181107,15.97653367800381,16.755613367851275,-0.7790796898474657,1168.5,1.417073,109.983002,77.584999,0.6877136572487329,0.0,52969.0
2011-08-12,15.269231,15.152243499999983,16.745445263157894,19.29760967958406,19.29760967958406,15.86771741586131,16.645139519193144,-0.7774221033318334,1176.75,1.4383110000000001,110.800003,77.050003,0.7038684358760068,0.0,26962.0
2011-08-15,15.759615,15.13301266666665,16.634615263157894,19.19711952103334,19.19711952103334,15.851086214755815,16.579340258768582,-0.7282540440127665,1198.5,1.412469,108.413002,76.759003,0.6806551381410149,0.0,27331.0
2011-08-16,15.528846,15.248397333333315,16.501012,19.052093020915144,19.052093020915144,15.801510645250302,16.501300907712988,-0.6997902624626864,1192.25,1.4226370000000002,109.339996,76.860001,0.689723091016072,0.0,15443.0
2011-08-17,15.605769,15.291666499999982,16.35273263157895,18.838220460790765,18.838220460790765,15.771396467931611,16.43478767793835,-0.6633912100067381,1190.0,1.427409,109.639999,76.82,0.6936599038768779,0.0,15823.0
2011-08-18,14.75,15.33173066666665,16.165485684210527,18.580881089947468,18.580881089947468,15.614258205176673,16.309679395204796,-0.6954211900281226,1143.5,1.443835,110.945999,76.839996,0.7077298805892576,0.0,29946.0
2011-08-19,14.509615,15.237179333333316,15.96963552631579,18.3073067886491,18.3073067886491,15.444312781327836,16.17603546716332,-0.7317226858354839,1124.0,1.439802,110.5,76.753998,0.7039795492965308,0.0,34390.0
2011-08-22,14.528846,15.113781833333315,15.79504042105263,17.99897730986261,17.99897730986261,15.303471516901928,16.053762354562764,-0.7502908376608364,1123.25,1.442918,110.449997,76.54699699999999,0.7058261758716917,0.0,30353.0
2011-08-23,14.942307999999999,14.977563999999981,15.664979684210527,17.704919821552075,17.704919821552075,15.247907825094805,15.971270562120955,-0.7233627370261502,1158.5,1.432439,109.734001,76.637001,0.6973044402995845,0.0,19178.0
2011-08-24,15.115385,14.908653833333316,15.544028263157896,17.44411472055762,17.44411472055762,15.227519675236694,15.907756253429016,-0.6802365781923214,1172.0,1.436926,110.321999,76.78600300000001,0.701653618102587,0.0,12446.0
2011-08-25,14.855769,14.783653833333316,15.419534368421054,17.153348720931056,17.153348720931056,15.170327209257488,15.829699980345955,-0.6593727710884671,1157.5,1.436101,110.32,76.832001,0.7011356616064166,0.0,23621.0
2011-08-26,14.942307999999999,14.815705166666648,15.29655863157895,16.846557106282223,16.846557106282223,15.135247302674232,15.763864708176781,-0.6286174055025491,1176.0,1.44371,110.641998,76.660004,0.7069974098136568,0.0,54143.0
2011-08-29,15.423077,14.967948833333315,15.23734810526316,16.510063004986026,16.510063004986026,15.179528824729429,15.738584719190634,-0.5590558944612045,1208.0,1.441234,111.042999,77.053001,0.7063483083679759,0.0,29837.0
2011-08-30,15.5,15.129807833333315,15.169028263157898,16.304809215823834,16.304809215823834,15.228832110876455,15.72088814798409,-0.4920560371076341,1204.75,1.437298,111.289001,77.434998,0.7044619538337237,0.0,16652.0
2011-08-31,15.682692000000001,15.253205166666648,15.16093110526316,16.062046248819566,16.062046248819566,15.298656743251861,15.718055301364865,-0.41939855811300397,1217.75,1.449506,111.157997,76.681999,0.7119554646591846,0.0,20211.0
2011-09-01,15.576923,15.330128166666649,15.145242842105267,16.014339740040615,16.014339740040615,15.341466954261712,15.707589075638733,-0.36612212137702116,1201.25,1.452433,111.737999,76.932999,0.7154322822177347,0.0,25304.0
2011-09-02,15.153846,15.37980766666665,15.161943263157896,15.96744628547766,15.96744628547766,15.312602181989964,15.666527546830073,-0.3539253648401086,1169.25,1.443314,110.690002,76.70099599999999,0.7067801995158052,0.0,18103.0
2011-09-06,14.663461999999999,15.333333333333316,15.126012105263158,15.94902736384103,15.94902736384103,15.21273443218088,15.592153401745895,-0.3794189695650143,1164.5,1.437463,110.269997,76.730003,0.7019205061350708,0.0,31904.0
2011-09-07,15.192307999999999,15.294871833333318,15.161943315789475,15.979586669715946,15.979586669715946,15.209591903367512,15.56250828422117,-0.3529163808536584,1199.0,1.426208,109.610001,76.860001,0.6927797492316279,0.0,23838.0
2011-09-08,14.990385,15.209935999999985,15.157388684210526,15.925060918336058,15.925060918336058,15.175867757254773,15.520093092558916,-0.34422533530414334,1185.75,1.415769,108.863998,76.902,0.6840387086090365,0.0,39205.0
2011-09-09,14.509615,15.014423166666651,15.117408894736842,15.937133155065478,15.937133155065478,15.0733673147169,15.445184502529186,-0.3718171878122849,1158.0,1.406312,108.154999,76.902,0.6759323051195785,0.0,31514.0
2011-09-12,14.432692000000001,14.823717999999985,15.047570842105262,15.919984343737163,15.919984343737163,14.974801866756895,15.370130915380814,-0.3953290486239194,1163.25,1.400325,108.66999799999999,77.61799599999999,0.673684371819607,0.0,35280.0
2011-09-13,14.817307999999999,14.767628333333318,15.010121473684212,15.828844953597978,15.828844953597978,14.950572037997164,15.329153699111163,-0.3785816611139996,1171.5,1.40857,108.888,77.30100300000001,0.6794243592234979,0.0,23325.0
2011-09-14,15.182692000000001,14.854166666666652,14.987854263157894,15.776808778343897,15.776808778343897,14.986282805254213,15.318297970406746,-0.3320151651525336,1188.5,1.390414,107.738998,77.508003,0.6648217518008926,0.0,37873.0
2011-09-15,15.461538000000001,14.899038333333321,15.025303631578948,15.794043352902616,15.794043352902616,15.059398995769346,15.32891442257087,-0.26951542680152407,1210.75,1.360082,105.403,77.462997,0.6386429785897058,0.0,47046.0
2011-09-16,15.701923,15.017627999999988,15.088056684210528,15.904980851543812,15.904980851543812,15.158248850247867,15.356559345992112,-0.19831049574424497,1216.73999,1.366027,105.408997,77.18,0.6427109355813321,0.0,46748.0
2011-09-19,15.557692000000001,15.19230749999999,15.142206473684212,15.945049923389105,15.945049923389105,15.21970164655412,15.371465379405299,-0.1517637328511796,1197.75,1.368607,105.279999,76.931999,0.6439017555341862,0.0,15685.0
2011-09-20,15.423077,15.357371666666657,15.167510105263156,15.932423852759573,15.932423852759573,15.250990164207945,15.375290201156345,-0.12430003694839975,1196.0,1.374608,105.379997,76.677002,0.6480312329774796,0.0,21959.0
2011-09-21,14.788461999999999,15.352563999999989,15.150303631578945,15.927275533700724,15.927275533700724,15.179831981752402,15.33180314089393,-0.15197115914152803,1155.75,1.3869049999999998,106.393997,76.734001,0.6587723877338593,0.0,29462.0
2011-09-22,14.461538000000001,15.232371666666657,15.129554631578946,15.965210717280078,15.965210717280078,15.069325210931305,15.267313922241787,-0.19798871131048124,1123.5,1.3701450000000002,105.385002,76.910004,0.6450947326813135,0.0,45499.0
2011-09-23,14.625,15.092948666666656,15.112854210526313,15.969734864063943,15.969734864063943,15.000967483870838,15.219717937128566,-0.21875045325772824,1129.75,1.360563,104.188004,76.596001,0.6357229132803883,0.0,16088.0
2011-09-26,14.971154,14.971153833333323,15.089068789473682,15.944897652246338,15.944897652246338,14.996380793913868,15.201299639333918,-0.20491884542004968,1158.5,1.369394,104.670998,76.462997,0.6427570307190593,0.0,10262.0
2011-09-27,15.153846,14.903846166666655,15.070850157894734,15.914040505808924,15.914040505808924,15.020606210818864,15.197783467071774,-0.1771772562529108,1169.5,1.358603,103.959999,76.538002,0.6338148973288691,0.0,19881.0
2011-09-28,14.855769,14.80929483333332,15.027327894736842,15.85400076009298,15.85400076009298,14.995246639406318,15.172441802430518,-0.1771951630241997,1148.75,1.34809,102.879997,76.306,0.6238297886414295,0.0,15611.0
2011-09-29,15.25,14.88621783333332,15.01012142105263,15.789482811881761,15.789482811881761,15.034439464789566,15.178188378391328,-0.14374891360176179,1156.25,1.354701,103.68,76.540001,0.6304594551614675,0.0,13963.0
2011-09-30,14.634615,14.915063999999987,14.98279347368421,15.738672026089304,15.738672026089304,14.972928007769664,15.137913792119605,-0.16498578434994116,1126.0,1.351808,103.175003,76.335999,0.6271835859098449,0.0,42645.0
2011-10-03,14.125,14.831730666666653,14.954453368421053,15.798646783067994,15.798646783067994,14.842477543423653,15.062866074206974,-0.2203885307833211,1086.25,1.358234,104.339996,76.807999,0.6345019464022014,0.0,52883.0
2011-10-04,14.288461999999999,14.717948666666652,14.906882526315787,15.792566570767544,15.792566570767544,14.757244382005613,15.005490728191369,-0.24824634618575558,1113.5,1.353766,103.619003,76.540001,0.6296406504386873,0.0,52008.0
2011-10-05,14.682692000000001,14.639422999999987,14.890688157894733,15.7728417526892,15.7728417526892,14.74577478467249,14.981575048498168,-0.23580026382567887,1135.0,1.358585,104.260002,76.764999,0.634721858082086,0.0,22393.0
2011-10-06,14.932692000000001,14.652243499999988,14.912955368421047,15.7941817509664,15.7941817509664,14.77453127955357,14.977953428146677,-0.20342214859310737,1157.5,1.336095,103.139999,77.190002,0.6171671645084217,0.0,16758.0
2011-10-07,14.903846,14.594551166666655,14.937752947368416,15.800330389023928,15.800330389023928,14.794425852055983,14.972463071292006,-0.1780372192360229,1155.0,1.319505,101.050003,76.592003,0.6006162427348426,0.0,28654.0
2011-10-10,15.519231,14.741987166666656,14.974696263157888,15.846846408419628,15.846846408419628,14.90593433695283,15.012970668778818,-0.10703633182598793,1191.0,1.333013,102.307999,76.760002,0.6128353535007802,0.0,35388.0
2011-10-11,15.519231,14.97435899999999,14.992408842105258,15.895179731495054,15.895179731495054,15.000287670157306,15.050476808955734,-0.050189138798428345,1189.5,1.333992,102.418999,76.781998,0.613747911423396,0.0,14318.0
2011-10-12,15.769231,15.221153833333325,15.008603210526308,15.972161343538122,15.972161343538122,15.118586644433309,15.103724925737183,0.014861718696126403,1198.25,1.3428950000000002,102.940002,76.657997,0.6208409752637849,0.0,39005.0
2011-10-13,15.596154,15.37339749999999,15.003036421052624,15.981022861159197,15.981022861159197,15.192058545528335,15.140205635584573,0.05185290994376146,1198.0,1.338598,102.755997,76.769997,0.6176328374203159,0.0,47615.0
2011-10-14,15.961538000000001,15.544871833333325,15.024291473684206,16.045327243064836,16.045327243064836,15.310440000387754,15.201051991983078,0.10938800840467522,1219.25,1.36355,104.524002,76.660004,0.6384917902135019,0.0,30250.0
2011-10-17,15.605769,15.66185899999999,15.03390684210526,16.06017875577238,16.06017875577238,15.355875231202978,15.231034187791447,0.12484104341153035,1194.0,1.364573,104.613998,76.667,0.6393894739222874,0.0,10452.0
2011-10-18,16.067307999999997,15.753205166666655,15.101214526315786,16.21320685949549,16.21320685949549,15.465326426617867,15.292986438460874,0.17233998815699358,1223.0,1.3791959999999999,106.459,77.18,0.6538797488563034,0.0,25077.0
2011-10-19,15.884615,15.814102499999988,15.176113315789468,16.33357060698461,16.33357060698461,15.52983236109174,15.336814734392593,0.19301762669914702,1206.5,1.373551,105.599998,76.879997,0.6478933623734393,0.0,19806.0
2011-10-20,15.990385,15.850961499999988,15.247975684210521,16.418527468496492,16.418527468496492,15.600686613331286,15.385231395183306,0.21545521814798008,1210.0,1.3879059999999999,107.16999799999999,77.220001,0.6614990455178598,0.0,27908.0
2011-10-21,15.682692000000001,15.865384499999989,15.285425052631572,16.43884058664968,16.43884058664968,15.613302826679973,15.407267220170036,0.20603560650993735,1235.25,1.3744,105.587997,76.831001,0.648442224043719,0.0,44290.0
2011-10-24,15.817307999999999,15.841346166666654,15.320344105263153,16.4896148306087,16.4896148306087,15.644688237991632,15.437642788871708,0.20704544911992429,1247.0,1.374004,105.44899699999999,76.777,0.6479550156848448,0.0,35352.0
2011-10-25,15.596154,15.839743666666655,15.3593117368421,16.53271018790031,16.53271018790031,15.637221432140391,15.449385139511636,0.18783629262875579,1224.5,1.3765,105.699997,76.800003,0.650124521316227,0.0,17569.0
2011-10-26,15.721154,15.782051333333321,15.38410931578947,16.547010357177758,16.547010357177758,15.650134134897348,15.469517403584035,0.18061673131331268,1237.5,1.377904,105.879997,76.860001,0.6515811617734053,0.0,17396.0
